nid,"	 ts","	 hum","	 light","	 mode","	 noise","	 press","	 steps","	 temp","	 mac","	 lat","	 lon",ac
200005,1439832716,57,1211,0,-53,100445,8687,8687,NaN,1.329628148,103.8021709,NaN
200005,1439832726,58,1355,3,-53,100452,8712,8712,NaN,1.329628148,103.8021709,NaN
200005,1439832736,60,1340,3,-43,100494,8737,8737,NaN,1.329628148,103.8021709,NaN
200005,1439832746,58,1534,0,-39,100467,8758,8758,NaN,1.329628148,103.8021709,NaN
200005,1439832756,60,1679,2,-41,100475,8778,8778,NaN,1.329628148,103.8021709,NaN
200005,1439833027,59,1533,3,-43,100426,8779,8779,NaN,1.329628148,103.8021709,NaN
200005,1439833200,61,1661,3,-46,100410,8805,8805,NaN,1.329628148,103.8021709,NaN
200005,1439833210,61,1502,0,-54,100386,8810,8810,NaN,1.329628148,103.8021709,NaN
200005,1439833220,62,1613,2,-60,100425,8813,8813,NaN,1.329628148,103.8021709,NaN
200005,1439833264,61,1660,3,-68,100454,8817,8817,NaN,1.329628148,103.8021709,NaN
200005,1439833274,61,1694,3,-61,100417,8841,8841,NaN,1.329628148,103.8021709,NaN
200005,1439833284,59,1554,2,-62,100370,8869,8869,NaN,1.329628148,103.8021709,NaN
200005,1439833555,60,1645,0,-54,100416,8876,8876,NaN,1.329628148,103.8021709,NaN
200005,1439833695,58,1464,0,-56,100378,8879,8879,NaN,1.329628148,103.8021709,NaN
200005,1439834220,57,1513,3,-61,100428,8899,8899,NaN,1.329628148,103.8021709,NaN
200005,1439834634,56,1558,0,-56,100380,8916,8916,NaN,1.329628148,103.8021709,NaN
200005,1439835046,57,1752,1,-58,100340,8943,8943,NaN,1.329628148,103.8021709,NaN
200005,1439835056,57,1870,2,-54,100311,8959,8959,NaN,1.329628148,103.8021709,NaN
200005,1439835322,57,2066,0,-61,100278,8977,8977,NaN,1.329628148,103.8021709,NaN
200005,1439835803,58,2147,3,-56,100231,8992,8992,NaN,1.329628148,103.8021709,NaN
200005,1439835813,59,2295,1,-66,100221,9011,9011,NaN,1.329628148,103.8021709,NaN
200005,1439835823,58,2291,3,-73,100187,9040,9040,NaN,1.329628148,103.8021709,NaN
200005,1439836098,56,2145,2,-66,100149,9050,9050,NaN,1.329628148,103.8021709,NaN
200005,1439836108,55,2028,1,-75,100191,9075,9075,NaN,1.329628148,103.8021709,NaN
200005,1439836118,56,1964,0,-66,100187,9091,9091,NaN,1.329628148,103.8021709,NaN
200005,1439836128,58,2067,3,-59,100160,9113,9113,NaN,1.329628148,103.8021709,NaN
200005,1439836191,59,2152,0,-68,100142,9114,9114,NaN,1.329628148,103.8021709,NaN
200005,1439836201,58,2210,1,-70,100107,9123,9123,NaN,1.329628148,103.8021709,NaN
200005,1439836211,60,2248,3,-80,100064,9123,9123,NaN,1.329628148,103.8021709,NaN
200005,1439836363,61,2132,3,-74,100089,9147,9147,NaN,1.329628148,103.8021709,NaN
200005,1439836719,62,2085,2,-78,100127,9149,9149,NaN,1.329628148,103.8021709,NaN
200005,1439836729,63,1974,0,-86,100121,9155,9155,NaN,1.329628148,103.8021709,NaN
200005,1439836739,63,1940,3,-85,100075,9169,9169,NaN,1.329628148,103.8021709,NaN
200005,1439836749,62,2139,2,-88,100113,9170,9170,NaN,1.329628148,103.8021709,NaN
200005,1439836815,63,1990,0,-97,100140,9184,9184,NaN,1.329628148,103.8021709,NaN
200005,1439836825,61,2131,1,-97,100156,9208,9208,NaN,1.329628148,103.8021709,NaN
200005,1439836835,62,2213,0,-105,100155,9225,9225,NaN,1.329628148,103.8021709,NaN
200005,1439836845,61,2182,2,-107,100178,9238,9238,NaN,1.329628148,103.8021709,NaN
200005,1439836855,63,2133,2,-108,100214,9246,9246,NaN,1.329628148,103.8021709,NaN
200005,1439837403,64,2020,2,-112,100185,9254,9254,NaN,1.329628148,103.8021709,NaN
200005,1439837413,65,2114,3,-111,100215,9258,9258,NaN,1.329628148,103.8021709,NaN
200005,1439837811,65,1997,0,-112,100185,9269,9269,NaN,1.329628148,103.8021709,NaN
200005,1439837821,65,2178,2,-107,100215,9287,9287,NaN,1.329628148,103.8021709,NaN
200005,1439837831,66,1979,1,-97,100237,9313,9313,NaN,1.329628148,103.8021709,NaN
200005,1439837841,68,1850,1,-98,100275,9315,9315,NaN,1.329628148,103.8021709,NaN
200005,1439837851,69,1723,0,-101,100240,9328,9328,NaN,1.329628148,103.8021709,NaN
200005,1439837861,70,1921,3,-104,100221,9337,9337,NaN,1.329628148,103.8021709,NaN
200005,1439838130,71,1810,1,-112,100260,9346,9346,NaN,1.329628148,103.8021709,NaN
200005,1439838318,73,1688,1,-115,100237,9354,9354,NaN,1.329628148,103.8021709,NaN
200005,1439838813,73,1691,2,-115,100211,9359,9359,NaN,1.329628148,103.8021709,NaN
200005,1439838823,73,1564,2,-105,100221,9366,9366,NaN,1.329628148,103.8021709,NaN
200005,1439838833,74,1618,2,-103,100187,9388,9388,NaN,1.329628148,103.8021709,NaN
200005,1439839303,72,1518,1,-100,100213,9414,9414,NaN,1.329628148,103.8021709,NaN
200005,1439839313,73,1414,2,-99,100236,9428,9428,NaN,1.329628148,103.8021709,NaN
200005,1439839323,74,1305,0,-95,100215,9452,9452,NaN,1.329628148,103.8021709,NaN
200005,1439839333,75,1394,2,-94,100237,9458,9458,NaN,1.329628148,103.8021709,NaN
200005,1439839343,73,1381,1,-96,100200,9473,9473,NaN,1.329628148,103.8021709,NaN
200005,1439839353,72,1274,0,-88,100210,9483,9483,NaN,1.329628148,103.8021709,NaN
200005,1439839519,70,1227,0,-94,100201,9495,9495,NaN,1.329628148,103.8021709,NaN
200005,1439839918,69,1138,0,-86,100247,9513,9513,NaN,1.329628148,103.8021709,NaN
200005,1439839928,70,1278,3,-79,100242,9537,9537,NaN,1.329628148,103.8021709,NaN
200005,1439840009,71,1285,1,-84,100195,9542,9542,NaN,1.329628148,103.8021709,NaN
200005,1439840019,71,1204,0,-81,100185,9558,9558,NaN,1.329628148,103.8021709,NaN
200005,1439840029,70,1222,1,-85,100169,9577,9577,NaN,1.329628148,103.8021709,NaN
200005,1439840039,70,1076,1,-79,100205,9592,9592,NaN,1.329628148,103.8021709,NaN
200005,1439840049,68,1043,2,-72,100160,9613,9613,NaN,1.329628148,103.8021709,NaN
200005,1439840119,70,1033,2,-65,100154,9618,9618,NaN,1.329628148,103.8021709,NaN
200005,1439840478,70,1008,1,-71,100190,9628,9628,NaN,1.329628148,103.8021709,NaN
200005,1439840488,71,930,3,-68,100184,9649,9649,NaN,1.329628148,103.8021709,NaN
200005,1439840728,71,864,1,-70,100207,9667,9667,NaN,1.329628148,103.8021709,NaN
200005,1439840738,69,966,2,-69,100171,9687,9687,NaN,1.329628148,103.8021709,NaN
200005,1439840748,68,921,3,-62,100199,9704,9704,NaN,1.329628148,103.8021709,NaN
200005,1439841287,68,803,0,-57,100196,9706,9706,NaN,1.329628148,103.8021709,NaN
200005,1439841514,66,917,2,-52,100169,9712,9712,NaN,1.329628148,103.8021709,NaN
200005,1439841524,66,1031,3,-43,100143,9742,9742,NaN,1.329628148,103.8021709,NaN
200005,1439841534,65,1134,3,-52,100106,9747,9747,NaN,1.329628148,103.8021709,NaN
200005,1439841544,66,1330,1,-60,100110,9773,9773,NaN,1.329628148,103.8021709,NaN
200005,1439842119,68,1416,3,-53,100067,9783,9783,NaN,1.329628148,103.8021709,NaN
200005,1439842447,66,1511,3,-58,100027,9799,9799,NaN,1.329628148,103.8021709,NaN
200005,1439842457,68,1623,0,-51,100031,9799,9799,NaN,1.329628148,103.8021709,NaN
200005,1439842467,67,1542,2,-55,100027,9818,9818,NaN,1.329628148,103.8021709,NaN
200005,1439842477,66,1350,1,-52,100038,9839,9839,NaN,1.329628148,103.8021709,NaN
200005,1439843077,65,1367,1,-43,100003,9854,9854,NaN,1.329628148,103.8021709,NaN
200005,1439843087,67,1257,1,-37,99977,9874,9874,NaN,1.329628148,103.8021709,NaN
200005,1439843225,69,1272,2,-31,100021,9886,9886,NaN,1.329628148,103.8021709,NaN
200005,1439843637,70,1288,0,-30,100061,9901,9901,NaN,1.329628148,103.8021709,NaN
200005,1439843647,68,1416,2,-20,100018,9907,9907,NaN,1.329628148,103.8021709,NaN
200005,1439843657,67,1383,3,-14,99995,9924,9924,NaN,1.329628148,103.8021709,NaN
200005,1439843667,66,1503,2,-23,99952,9948,9948,NaN,1.329628148,103.8021709,NaN
200005,1439843752,66,1690,0,-19,99908,9964,9964,NaN,1.329628148,103.8021709,NaN
200005,1439843762,66,1505,2,-28,99946,9969,9969,NaN,1.329628148,103.8021709,NaN
200005,1439844300,66,1697,1,-29,99907,9978,9978,NaN,1.329628148,103.8021709,NaN
200005,1439844310,68,1671,3,-34,99931,9998,9998,NaN,1.329628148,103.8021709,NaN
200005,1439844320,68,1514,1,-25,99906,10001,10001,NaN,1.329628148,103.8021709,NaN
200005,1439844375,70,1329,3,-32,99952,10001,10001,NaN,1.329628148,103.8021709,NaN
200005,1439844385,68,1370,1,-39,99919,10006,10006,NaN,1.329628148,103.8021709,NaN
200005,1439844936,68,1517,1,-41,99877,10012,10012,NaN,1.329628148,103.8021709,NaN
200005,1439844946,67,1589,2,-45,99925,10037,10037,NaN,1.329628148,103.8021709,NaN
200005,1439844956,66,1670,0,-42,99916,10043,10043,NaN,1.329628148,103.8021709,NaN
200005,1439844966,68,1854,1,-47,99878,10064,10064,NaN,1.329628148,103.8021709,NaN
200005,1439844976,67,1690,0,-50,99869,10089,10089,NaN,1.329628148,103.8021709,NaN
200005,1439844986,67,1606,2,-45,99910,10092,10092,NaN,1.329628148,103.8021709,NaN
200005,1439845436,66,1663,2,-47,99946,10107,10107,NaN,1.329628148,103.8021709,NaN
200005,1439845446,66,1635,0,-52,99962,10132,10132,NaN,1.329628148,103.8021709,NaN
200005,1439845807,65,1657,2,-48,99977,10136,10136,NaN,1.329628148,103.8021709,NaN
200005,1439846400,63,1699,0,-53,99976,10151,10151,NaN,1.329628148,103.8021709,NaN
200005,1439846765,62,1882,0,-48,99939,10166,10166,NaN,1.329628148,103.8021709,NaN
200005,1439847310,61,1943,2,-53,99946,10186,10186,NaN,1.329628148,103.8021709,NaN
200005,1439847492,63,1776,0,-58,99910,10195,10195,NaN,1.329628148,103.8021709,NaN
200005,1439847753,61,1622,1,-50,99876,10213,10213,NaN,1.329628148,103.8021709,NaN
200005,1439847763,59,1772,3,-43,99844,10242,10242,NaN,1.329628148,103.8021709,NaN
200005,1439847773,61,1772,1,-38,99856,10246,10246,NaN,1.329628148,103.8021709,NaN
200005,1439847783,59,1629,0,-44,99892,10253,10253,NaN,1.329628148,103.8021709,NaN
200005,1439847793,61,1520,3,-49,99847,10271,10271,NaN,1.329628148,103.8021709,NaN
200005,1439848209,61,1603,1,-44,99870,10281,10281,NaN,1.329628148,103.8021709,NaN
200005,1439848219,63,1609,0,-38,99848,10295,10295,NaN,1.329628148,103.8021709,NaN
200005,1439848229,62,1650,1,-42,99873,10309,10309,NaN,1.329628148,103.8021709,NaN
200005,1439848239,63,1501,1,-45,99922,10310,10310,NaN,1.329628148,103.8021709,NaN
200005,1439848249,64,1532,1,-48,99915,10332,10332,NaN,1.329628148,103.8021709,NaN
200005,1439848458,65,1333,2,-38,99944,10352,10352,NaN,1.329628148,103.8021709,NaN
200005,1439848468,63,1179,1,-48,99928,10363,10363,NaN,1.329628148,103.8021709,NaN
200005,1439848478,65,1254,3,-41,99947,10372,10372,NaN,1.329628148,103.8021709,NaN
200005,1439848488,63,1396,1,-49,99905,10392,10392,NaN,1.329628148,103.8021709,NaN
200005,1439848498,63,1466,1,-55,99904,10420,10420,NaN,1.329628148,103.8021709,NaN
200005,1439848810,64,1412,3,-55,99888,10431,10431,NaN,1.329628148,103.8021709,NaN
200005,1439848820,65,1539,0,-56,99873,10439,10439,NaN,1.329628148,103.8021709,NaN
200005,1439848830,64,1489,3,-50,99864,10460,10460,NaN,1.329628148,103.8021709,NaN
200005,1439848840,63,1482,0,-44,99829,10485,10485,NaN,1.329628148,103.8021709,NaN
200005,1439848850,65,1331,3,-47,99860,10498,10498,NaN,1.329628148,103.8021709,NaN
200005,1439848860,63,1222,0,-43,99825,10524,10524,NaN,1.329628148,103.8021709,NaN
200005,1439848870,64,1041,3,-37,99805,10542,10542,NaN,1.329628148,103.8021709,NaN
200005,1439849368,63,932,3,-29,99826,10568,10568,NaN,1.329628148,103.8021709,NaN
200005,1439849723,64,771,0,-26,99825,10586,10586,NaN,1.329628148,103.8021709,NaN
200005,1439849733,63,924,1,-26,99865,10608,10608,NaN,1.329628148,103.8021709,NaN
200005,1439849743,65,725,2,-23,99853,10618,10618,NaN,1.329628148,103.8021709,NaN
200005,1439849753,66,918,3,-13,99829,10639,10639,NaN,1.329628148,103.8021709,NaN
200005,1439849763,68,1078,2,-15,99809,10651,10651,NaN,1.329628148,103.8021709,NaN
200005,1439849961,67,1219,2,-8,99783,10675,10675,NaN,1.329628148,103.8021709,NaN
200005,1439849971,66,1044,1,-14,99784,10676,10676,NaN,1.329628148,103.8021709,NaN
200005,1439849981,68,851,1,-24,99737,10694,10694,NaN,1.329628148,103.8021709,NaN
200005,1439850135,68,803,2,-33,99693,10709,10709,NaN,1.329628148,103.8021709,NaN
200005,1439850557,67,883,2,-28,99653,10713,10713,NaN,1.329628148,103.8021709,NaN
200005,1439850678,67,954,1,-19,99651,10740,10740,NaN,1.329628148,103.8021709,NaN
200005,1439850688,67,856,0,-27,99654,10752,10752,NaN,1.329628148,103.8021709,NaN
200005,1439850698,65,791,3,-25,99664,10773,10773,NaN,1.329628148,103.8021709,NaN
200005,1439850708,66,747,2,-17,99687,10790,10790,NaN,1.329628148,103.8021709,NaN
200005,1439850718,67,622,2,-13,99664,10811,10811,NaN,1.329628148,103.8021709,NaN
200005,1439850728,65,618,1,-11,99712,10817,10817,NaN,1.329628148,103.8021709,NaN
200005,1439850738,64,676,2,-4,99668,10842,10842,NaN,1.329628148,103.8021709,NaN
200005,1439850748,64,511,3,-1,99702,10849,10849,NaN,1.329628148,103.8021709,NaN
200005,1439851063,66,464,1,-4,99715,10875,10875,NaN,1.329628148,103.8021709,NaN
200005,1439851073,66,609,0,-2,99666,10889,10889,NaN,1.329628148,103.8021709,NaN
200005,1439851115,67,721,2,5,99623,10894,10894,NaN,1.329628148,103.8021709,NaN
200005,1439851125,67,797,2,11,99656,10901,10901,NaN,1.329628148,103.8021709,NaN
200005,1439851135,67,964,2,17,99618,10925,10925,NaN,1.329628148,103.8021709,NaN
200005,1439851145,65,925,0,24,99600,10935,10935,NaN,1.329628148,103.8021709,NaN
200005,1439851155,66,817,0,21,99635,10948,10948,NaN,1.329628148,103.8021709,NaN
200005,1439851165,66,985,1,24,99634,10949,10949,NaN,1.329628148,103.8021709,NaN
200005,1439851175,66,837,2,29,99602,10961,10961,NaN,1.329628148,103.8021709,NaN
200005,1439851185,67,1034,3,27,99579,10961,10961,NaN,1.329628148,103.8021709,NaN
200005,1439851195,67,1190,1,32,99598,10977,10977,NaN,1.329628148,103.8021709,NaN
200005,1439851205,67,1322,1,28,99553,10983,10983,NaN,1.329628148,103.8021709,NaN
200005,1439851437,68,1250,2,32,99535,10990,10990,NaN,1.329628148,103.8021709,NaN
200005,1439851447,66,1342,3,24,99542,10997,10997,NaN,1.329628148,103.8021709,NaN
200005,1439851457,66,1251,1,18,99500,11001,11001,NaN,1.329628148,103.8021709,NaN
200005,1439851960,68,1173,0,28,99492,11014,11014,NaN,1.329628148,103.8021709,NaN
200005,1439851970,68,1122,3,33,99517,11036,11036,NaN,1.329628148,103.8021709,NaN
200005,1439852412,66,927,3,35,99564,11058,11058,NaN,1.329628148,103.8021709,NaN
200005,1439856012,68,942,0,26,99568,11070,11070,NaN,1.329628148,103.8021709,NaN
200005,1439859612,66,891,3,32,99559,11085,11085,NaN,1.329628148,103.8021709,NaN
200005,1439863212,65,968,3,27,99564,11097,11097,NaN,1.329628148,103.8021709,NaN
200005,1439866812,66,829,3,31,99607,11106,11106,NaN,1.329628148,103.8021709,NaN
200005,1439870412,64,779,0,26,99628,11108,11108,NaN,1.329628148,103.8021709,NaN
200005,1439874012,64,582,0,22,99609,11119,11119,NaN,1.329628148,103.8021709,NaN
200005,1439877612,62,777,0,21,99583,11128,11128,NaN,1.329628148,103.8021709,NaN
200005,1439877870,62,598,2,21,99614,11131,11131,NaN,1.329628148,103.8021709,NaN
200005,1439877880,64,742,6,18,99602,11146,11146,NaN,1.329628148,103.8021709,NaN
200005,1439877890,63,684,6,23,99570,11165,11165,NaN,1.329629005,103.8021915,NaN
200005,1439877900,64,549,6,15,99563,11169,11169,NaN,1.329629863,103.8022122,NaN
200005,1439877910,66,396,6,5,99532,11172,11172,NaN,1.329630721,103.8022328,NaN
200005,1439877920,65,370,6,12,99522,11194,11194,NaN,1.329631578,103.8022534,NaN
200005,1439877930,66,179,6,7,99483,11197,11197,NaN,1.329632436,103.8022741,NaN
200005,1439877940,66,39,6,11,99466,11224,11224,NaN,1.329633293,103.8022947,NaN
200005,1439877950,68,68,6,18,99449,11230,11230,NaN,1.32963415,103.8023153,NaN
200005,1439877960,68,-64,6,26,99424,11258,11258,NaN,1.329635008,103.802336,NaN
200005,1439877970,66,79,6,29,99437,11278,11278,NaN,1.329635865,103.8023566,NaN
200005,1439877980,65,-27,6,27,99403,11294,11294,NaN,1.329636722,103.8023772,NaN
200005,1439877990,67,-218,6,32,99432,11306,11306,NaN,1.329637578,103.8023979,NaN
200005,1439878000,68,-95,6,27,99425,11332,11332,NaN,1.329638435,103.8024185,NaN
200005,1439878010,67,71,6,34,99474,11347,11347,NaN,1.329639292,103.8024391,NaN
200005,1439878020,66,-51,6,24,99467,11352,11352,NaN,1.329640148,103.8024598,NaN
200005,1439878030,67,-115,6,24,99478,11370,11370,NaN,1.329641005,103.8024804,NaN
200005,1439878040,69,-155,6,21,99477,11396,11396,NaN,1.329641861,103.802501,NaN
200005,1439878050,68,-83,6,12,99470,11398,11398,NaN,1.329642717,103.8025217,NaN
200005,1439878060,66,-60,6,16,99480,11408,11408,NaN,1.329643574,103.8025423,NaN
200005,1439878070,67,-175,6,13,99513,11415,11415,NaN,1.32964443,103.802563,NaN
200005,1439878080,66,-135,6,9,99468,11437,11437,NaN,1.329645286,103.8025836,NaN
200005,1439878090,64,12,6,19,99448,11440,11440,NaN,1.329646141,103.8026042,NaN
200005,1439878100,64,147,6,26,99446,11442,11442,NaN,1.329646997,103.8026249,NaN
200005,1439878110,63,261,6,31,99434,11445,11445,NaN,1.329647853,103.8026455,NaN
200005,1439878120,65,264,6,33,99409,11462,11462,NaN,1.329648708,103.8026661,NaN
200005,1439878130,65,397,6,23,99430,11479,11479,NaN,1.329649564,103.8026868,NaN
200005,1439878140,66,371,6,15,99417,11508,11508,NaN,1.329650419,103.8027074,NaN
200005,1439878150,67,504,6,13,99417,11528,11528,NaN,1.329651275,103.802728,NaN
200005,1439878160,66,594,6,14,99381,11532,11532,NaN,1.32965213,103.8027487,NaN
200005,1439878170,68,477,6,4,99345,11553,11553,NaN,1.329652985,103.8027693,NaN
200005,1439878180,69,598,6,10,99303,11567,11567,NaN,1.32965384,103.80279,NaN
200005,1439878190,69,777,6,6,99319,11569,11569,NaN,1.329654695,103.8028106,NaN
200005,1439878200,70,766,6,-1,99366,11579,11579,NaN,1.329655549,103.8028312,NaN
200005,1439878210,68,861,6,-2,99352,11587,11587,NaN,1.329656404,103.8028519,NaN
200005,1439878220,67,991,6,-8,99317,11614,11614,NaN,1.329657259,103.8028725,NaN
200005,1439878230,68,984,6,-12,99273,11621,11621,NaN,1.329658113,103.8028931,NaN
200005,1439878240,69,971,6,-9,99307,11641,11641,NaN,1.329658968,103.8029138,NaN
200005,1439878250,70,845,6,-11,99285,11670,11670,NaN,1.329659822,103.8029344,NaN
200005,1439878260,71,947,6,-14,99256,11699,11699,NaN,1.329660676,103.8029551,NaN
200005,1439878270,71,1066,6,-10,99280,11722,11722,NaN,1.32966153,103.8029757,NaN
200005,1439878280,70,1002,6,-17,99251,11737,11737,NaN,1.329662384,103.8029963,NaN
200005,1439878290,69,826,6,-21,99285,11737,11737,NaN,1.329663238,103.803017,NaN
200005,1439878300,69,1017,6,-17,99284,11762,11762,NaN,1.329664092,103.8030376,NaN
200005,1439878310,67,908,6,-24,99243,11785,11785,NaN,1.329664945,103.8030582,NaN
200005,1439878320,67,727,6,-17,99287,11787,11787,NaN,1.329665799,103.8030789,NaN
200005,1439878330,67,765,6,-21,99290,11794,11794,NaN,1.329666653,103.8030995,NaN
200005,1439878340,66,853,6,-25,99328,11801,11801,NaN,1.329667506,103.8031202,NaN
200005,1439878350,66,912,6,-19,99339,11806,11806,NaN,1.329668359,103.8031408,NaN
200005,1439878360,65,979,6,-19,99300,11812,11812,NaN,1.329669212,103.8031614,NaN
200005,1439878370,64,999,6,-11,99343,11826,11826,NaN,1.329670066,103.8031821,NaN
200005,1439878380,62,1021,6,-17,99392,11837,11837,NaN,1.329670919,103.8032027,NaN
200005,1439878390,62,908,6,-21,99422,11863,11863,NaN,1.329671771,103.8032234,NaN
200005,1439878400,62,1098,6,-25,99464,11865,11865,NaN,1.329672624,103.803244,NaN
200005,1439878410,63,1225,6,-22,99448,11887,11887,NaN,1.329673477,103.8032646,NaN
200005,1439878420,64,1241,6,-19,99487,11895,11895,NaN,1.32967433,103.8032853,NaN
200005,1439878430,63,1428,6,-27,99459,11920,11920,NaN,1.329675182,103.8033059,NaN
200005,1439878440,64,1485,6,-24,99449,11941,11941,NaN,1.329676034,103.8033266,NaN
200005,1439878450,65,1649,6,-26,99450,11955,11955,NaN,1.329676887,103.8033472,NaN
200005,1439878460,65,1463,6,-27,99500,11955,11955,NaN,1.329677739,103.8033679,NaN
200005,1439878470,65,1450,6,-35,99455,11956,11956,NaN,1.329678591,103.8033885,NaN
200005,1439878480,64,1502,6,-28,99410,11961,11961,NaN,1.329679443,103.8034091,NaN
200005,1439878490,64,1457,6,-35,99389,11977,11977,NaN,1.329680295,103.8034298,NaN
200005,1439878500,65,1378,6,-36,99396,11979,11979,NaN,1.329681147,103.8034504,NaN
200005,1439878510,65,1570,6,-42,99437,11991,11991,NaN,1.329681999,103.8034711,NaN
200005,1439878520,65,1501,6,-32,99470,12018,12018,NaN,1.32968285,103.8034917,NaN
200005,1439878530,63,1377,6,-40,99504,12039,12039,NaN,1.329683702,103.8035123,NaN
200005,1439878540,65,1217,6,-35,99515,12057,12057,NaN,1.329684553,103.803533,NaN
200005,1439878550,66,1239,6,-25,99507,12067,12067,NaN,1.329685404,103.8035536,NaN
200005,1439878560,66,1045,6,-16,99532,12089,12089,NaN,1.329686256,103.8035743,NaN
200005,1439878570,66,1133,6,-17,99546,12113,12113,NaN,1.329687107,103.8035949,NaN
200005,1439878580,65,1144,6,-16,99574,12123,12123,NaN,1.329687958,103.8036156,NaN
200005,1439878590,67,1004,6,-17,99620,12148,12148,NaN,1.329688809,103.8036362,NaN
200005,1439878600,65,1114,6,-13,99572,12155,12155,NaN,1.32968966,103.8036568,NaN
200005,1439878610,63,1185,6,-17,99618,12177,12177,NaN,1.32969051,103.8036775,NaN
200005,1439878620,65,1117,6,-9,99583,12196,12196,NaN,1.329691361,103.8036981,NaN
200005,1439878630,66,1265,6,-15,99630,12215,12215,NaN,1.329692211,103.8037188,NaN
200005,1439878640,68,1437,6,-24,99635,12221,12221,NaN,1.329693062,103.8037394,NaN
200005,1439878650,67,1478,6,-23,99595,12229,12229,NaN,1.329693912,103.8037601,NaN
200005,1439878660,65,1319,6,-15,99562,12236,12236,NaN,1.329694762,103.8037807,NaN
200005,1439878670,65,1516,6,-17,99538,12259,12259,NaN,1.329695613,103.8038014,NaN
200005,1439878680,63,1405,6,-22,99520,12267,12267,NaN,1.329696463,103.803822,NaN
200005,1439878690,62,1457,6,-21,99549,12290,12290,NaN,1.329697313,103.8038426,NaN
200005,1439878700,64,1350,6,-30,99577,12318,12318,NaN,1.329698162,103.8038633,NaN
200005,1439878710,65,1187,6,-24,99604,12348,12348,NaN,1.329699012,103.8038839,NaN
200005,1439878720,66,1088,6,-27,99604,12352,12352,NaN,1.329699862,103.8039046,NaN
200005,1439878730,65,1167,6,-34,99561,12381,12381,NaN,1.329700711,103.8039252,NaN
200005,1439878740,66,1164,6,-24,99603,12396,12396,NaN,1.329701561,103.8039459,NaN
200005,1439878750,65,1157,6,-17,99590,12423,12423,NaN,1.32970241,103.8039665,NaN
200005,1439878760,66,1043,6,-21,99564,12430,12430,NaN,1.329703259,103.8039872,NaN
200005,1439878770,66,1121,6,-14,99515,12450,12450,NaN,1.329704108,103.8040078,NaN
200005,1439878780,64,1027,6,-5,99496,12461,12461,NaN,1.329704958,103.8040284,NaN
200005,1439878790,62,1107,6,-3,99507,12489,12489,NaN,1.329705806,103.8040491,NaN
200005,1439878800,60,992,6,-4,99496,12501,12501,NaN,1.329706655,103.8040697,NaN
200005,1439878810,61,923,6,2,99483,12518,12518,NaN,1.329707504,103.8040904,NaN
200005,1439878820,63,1084,6,-5,99462,12540,12540,NaN,1.329708353,103.804111,NaN
200005,1439878830,64,1057,6,-12,99468,12554,12554,NaN,1.329709201,103.8041317,NaN
200005,1439878840,63,1178,6,-10,99442,12574,12574,NaN,1.32971005,103.8041523,NaN
200005,1439878850,62,1329,6,-10,99463,12581,12581,NaN,1.329710898,103.804173,NaN
200005,1439878860,62,1234,6,-4,99512,12602,12602,NaN,1.329711746,103.8041936,NaN
200005,1439878870,61,1135,6,-13,99562,12610,12610,NaN,1.329712594,103.8042143,NaN
200005,1439878880,60,1324,6,-16,99534,12633,12633,NaN,1.329713443,103.8042349,NaN
200005,1439878890,61,1227,6,-16,99524,12660,12660,NaN,1.329714291,103.8042556,NaN
200005,1439878900,61,1111,6,-23,99573,12664,12664,NaN,1.329715138,103.8042762,NaN
200005,1439878910,62,955,6,-19,99609,12675,12675,NaN,1.329715986,103.8042969,NaN
200005,1439878920,63,795,6,-20,99613,12703,12703,NaN,1.329716834,103.8043175,NaN
200005,1439878930,62,818,6,-27,99657,12723,12723,NaN,1.329717681,103.8043381,NaN
200005,1439878940,61,920,6,-32,99691,12741,12741,NaN,1.329718529,103.8043588,NaN
200005,1439878950,61,772,6,-34,99663,12759,12759,NaN,1.329719376,103.8043794,NaN
200005,1439878960,61,718,6,-37,99680,12784,12784,NaN,1.329720223,103.8044001,NaN
200005,1439878970,59,681,6,-29,99645,12806,12806,NaN,1.329721071,103.8044207,NaN
200005,1439878980,60,780,6,-31,99608,12811,12811,NaN,1.329721918,103.8044414,NaN
200005,1439878990,61,822,6,-35,99617,12816,12816,NaN,1.329722765,103.804462,NaN
200005,1439879000,62,844,6,-38,99611,12822,12822,NaN,1.329723612,103.8044827,NaN
200005,1439879010,61,899,6,-46,99653,12833,12833,NaN,1.329724458,103.8045033,NaN
200005,1439879020,61,856,6,-49,99633,12845,12845,NaN,1.329725305,103.804524,NaN
200005,1439879030,61,1033,6,-39,99658,12870,12870,NaN,1.329726152,103.8045446,NaN
200005,1439879040,61,900,6,-35,99634,12900,12900,NaN,1.329726998,103.8045653,NaN
200005,1439879050,60,1079,6,-44,99613,12929,12929,NaN,1.329727844,103.8045859,NaN
200005,1439879060,60,1094,6,-36,99632,12935,12935,NaN,1.329728691,103.8046066,NaN
200005,1439879070,60,1200,6,-38,99666,12957,12957,NaN,1.329729537,103.8046272,NaN
200005,1439879080,59,1150,6,-34,99686,12970,12970,NaN,1.329730383,103.8046479,NaN
200005,1439879090,57,1234,6,-36,99720,12975,12975,NaN,1.329731229,103.8046685,NaN
200005,1439879100,56,1119,6,-38,99706,12997,12997,NaN,1.329732075,103.8046892,NaN
200005,1439879110,57,1244,6,-45,99707,13010,13010,NaN,1.329732921,103.8047098,NaN
